SLy4 (TOV)  M1 =    1.40080e+00  R1 =    1.15988e+06  om0 =    1.09158e+04  Ebind =    4.46654e+53
        r,             rho,           pr,           grav,           m(r),         Gam1,          csq,          bruntsq,         nn,            np,            ne,           nmu,           mun,            mup,          mue,           mumu
    1.19468e+04    9.85178e+14    1.35967e+35    3.28996e+12    3.53765e-06    2.54940e+00    3.51851e+20    3.64873e+01    4.97268e+38    4.09969e+37    2.66055e+37    1.43914e+37    1.89758e-03    1.60559e-03    2.91986e-04    2.91986e-04
    1.20628e+04    9.85176e+14    1.35967e+35    3.32190e+12    3.64169e-06    2.54940e+00    3.51850e+20    3.71993e+01    4.97268e+38    4.09968e+37    2.66054e+37    1.43914e+37    1.89758e-03    1.60559e-03    2.91986e-04    2.91986e-04
    1.21787e+04    9.85174e+14    1.35966e+35    3.35384e+12    3.74774e-06    2.54940e+00    3.51849e+20    3.79181e+01    4.97267e+38    4.09968e+37    2.66054e+37    1.43914e+37    1.89758e-03    1.60559e-03    2.91986e-04    2.91986e-04
    1.22947e+04    9.85172e+14    1.35965e+35    3.38578e+12    3.85584e-06    2.54940e+00    3.51848e+20    3.86438e+01    4.97266e+38    4.09967e+37    2.66054e+37    1.43913e+37    1.89757e-03    1.60559e-03    2.91986e-04    2.91986e-04
    1.24107e+04    9.85170e+14    1.35965e+35    3.41772e+12    3.96600e-06    2.54941e+00    3.51847e+20    3.93764e+01    4.97265e+38    4.09966e+37    2.66053e+37    1.43913e+37    1.89757e-03    1.60559e-03    2.91986e-04    2.91986e-04
    1.25267e+04    9.85169e+14    1.35964e+35    3.44965e+12    4.07823e-06    2.54941e+00    3.51846e+20    4.01159e+01    4.97264e+38    4.09965e+37    2.66053e+37    1.43912e+37    1.89757e-03    1.60559e-03    2.91986e-04    2.91986e-04
    1.26427e+04    9.85167e+14    1.35963e+35    3.48159e+12    4.19256e-06    2.54941e+00    3.51845e+20    4.08623e+01    4.97264e+38    4.09964e+37    2.66052e+37    1.43912e+37    1.89757e-03    1.60559e-03    2.91985e-04    2.91985e-04
    1.27587e+04    9.85165e+14    1.35963e+35    3.51353e+12    4.30901e-06    2.54941e+00    3.51845e+20    4.16155e+01    4.97263e+38    4.09964e+37    2.66052e+37    1.43912e+37    1.89757e-03    1.60558e-03    2.91985e-04    2.91985e-04
    1.28747e+04    9.85163e+14    1.35962e+35    3.54546e+12    4.42760e-06    2.54941e+00    3.51844e+20    4.23756e+01    4.97262e+38    4.09963e+37    2.66051e+37    1.43911e+37    1.89757e-03    1.60558e-03    2.91985e-04    2.91985e-04
    1.29907e+04    9.85161e+14    1.35961e+35    3.57740e+12    4.54834e-06    2.54941e+00    3.51843e+20    4.31426e+01    4.97261e+38    4.09962e+37    2.66051e+37    1.43911e+37    1.89757e-03    1.60558e-03    2.91985e-04    2.91985e-04
    1.31067e+04    9.85159e+14    1.35961e+35    3.60934e+12    4.67125e-06    2.54941e+00    3.51842e+20    4.39165e+01    4.97260e+38    4.09961e+37    2.66050e+37    1.43911e+37    1.89757e-03    1.60558e-03    2.91985e-04    2.91985e-04
    1.32226e+04    9.85157e+14    1.35960e+35    3.64127e+12    4.79636e-06    2.54941e+00    3.51841e+20    4.46973e+01    4.97259e+38    4.09960e+37    2.66050e+37    1.43910e+37    1.89756e-03    1.60558e-03    2.91985e-04    2.91985e-04
    1.33386e+04    9.85155e+14    1.35959e+35    3.67321e+12    4.92369e-06    2.54942e+00    3.51840e+20    4.54849e+01    4.97259e+38    4.09959e+37    2.66050e+37    1.43910e+37    1.89756e-03    1.60558e-03    2.91984e-04    2.91984e-04
    1.34546e+04    9.85153e+14    1.35959e+35    3.70515e+12    5.05324e-06    2.54942e+00    3.51839e+20    4.62794e+01    4.97258e+38    4.09959e+37    2.66049e+37    1.43909e+37    1.89756e-03    1.60558e-03    2.91984e-04    2.91984e-04
    1.35706e+04    9.85151e+14    1.35958e+35    3.73708e+12    5.18506e-06    2.54942e+00    3.51838e+20    4.70808e+01    4.97257e+38    4.09958e+37    2.66049e+37    1.43909e+37    1.89756e-03    1.60558e-03    2.91984e-04    2.91984e-04
    1.36866e+04    9.85149e+14    1.35957e+35    3.76902e+12    5.31914e-06    2.54942e+00    3.51837e+20    4.78891e+01    4.97256e+38    4.09957e+37    2.66048e+37    1.43909e+37    1.89756e-03    1.60558e-03    2.91984e-04    2.91984e-04
    1.38026e+04    9.85147e+14    1.35956e+35    3.80096e+12    5.45551e-06    2.54942e+00    3.51836e+20    4.87043e+01    4.97255e+38    4.09956e+37    2.66048e+37    1.43908e+37    1.89756e-03    1.60557e-03    2.91984e-04    2.91984e-04
    1.39186e+04    9.85145e+14    1.35956e+35    3.83289e+12    5.59420e-06    2.54942e+00    3.51835e+20    4.95263e+01    4.97254e+38    4.09955e+37    2.66047e+37    1.43908e+37    1.89756e-03    1.60557e-03    2.91984e-04    2.91984e-04
    1.40346e+04    9.85142e+14    1.35955e+35    3.86483e+12    5.73522e-06    2.54942e+00    3.51834e+20    5.03552e+01    4.97253e+38    4.09954e+37    2.66047e+37    1.43908e+37    1.89756e-03    1.60557e-03    2.91983e-04    2.91983e-04
    1.41505e+04    9.85140e+14    1.35954e+35    3.89676e+12    5.87858e-06    2.54943e+00    3.51833e+20    5.11910e+01    4.97252e+38    4.09953e+37    2.66046e+37    1.43907e+37    1.89755e-03    1.60557e-03    2.91983e-04    2.91983e-04
    1.42665e+04    9.85138e+14    1.35953e+35    3.92870e+12    6.02432e-06    2.54943e+00    3.51832e+20    5.20337e+01    4.97251e+38    4.09952e+37    2.66046e+37    1.43907e+37    1.89755e-03    1.60557e-03    2.91983e-04    2.91983e-04
    1.43825e+04    9.85136e+14    1.35953e+35    3.96063e+12    6.17244e-06    2.54943e+00    3.51831e+20    5.28833e+01    4.97250e+38    4.09951e+37    2.66045e+37    1.43906e+37    1.89755e-03    1.60557e-03    2.91983e-04    2.91983e-04
    1.44985e+04    9.85134e+14    1.35952e+35    3.99257e+12    6.32297e-06    2.54943e+00    3.51830e+20    5.37397e+01    4.97250e+38    4.09951e+37    2.66045e+37    1.43906e+37    1.89755e-03    1.60557e-03    2.91983e-04    2.91983e-04
    1.46145e+04    9.85132e+14    1.35951e+35    4.02450e+12    6.47593e-06    2.54943e+00    3.51829e+20    5.46031e+01    4.97249e+38    4.09950e+37    2.66044e+37    1.43905e+37    1.89755e-03    1.60557e-03    2.91982e-04    2.91982e-04
    1.47305e+04    9.85129e+14    1.35950e+35    4.05644e+12    6.63134e-06    2.54943e+00    3.51828e+20    5.54733e+01    4.97248e+38    4.09949e+37    2.66044e+37    1.43905e+37    1.89755e-03    1.60556e-03    2.91982e-04    2.91982e-04
    1.48465e+04    9.85127e+14    1.35950e+35    4.08837e+12    6.78921e-06    2.54943e+00    3.51827e+20    5.63503e+01    4.97247e+38    4.09948e+37    2.66043e+37    1.43905e+37    1.89755e-03    1.60556e-03    2.91982e-04    2.91982e-04
    1.49625e+04    9.85125e+14    1.35949e+35    4.12031e+12    6.94957e-06    2.54944e+00    3.51826e+20    5.72343e+01    4.97246e+38    4.09947e+37    2.66043e+37    1.43904e+37    1.89754e-03    1.60556e-03    2.91982e-04    2.91982e-04
    1.50784e+04    9.85123e+14    1.35948e+35    4.15224e+12    7.11244e-06    2.54944e+00    3.51825e+20    5.81252e+01    4.97245e+38    4.09946e+37    2.66042e+37    1.43904e+37    1.89754e-03    1.60556e-03    2.91982e-04    2.91982e-04
    1.51944e+04    9.85120e+14    1.35947e+35    4.18418e+12    7.27783e-06    2.54944e+00    3.51824e+20    5.90229e+01    4.97244e+38    4.09945e+37    2.66042e+37    1.43903e+37    1.89754e-03    1.60556e-03    2.91981e-04    2.91981e-04
    1.53104e+04    9.85118e+14    1.35946e+35    4.21611e+12    7.44576e-06    2.54944e+00    3.51823e+20    5.99275e+01    4.97243e+38    4.09944e+37    2.66041e+37    1.43903e+37    1.89754e-03    1.60556e-03    2.91981e-04    2.91981e-04
    1.54264e+04    9.85116e+14    1.35946e+35    4.24805e+12    7.61626e-06    2.54944e+00    3.51822e+20    6.08390e+01    4.97242e+38    4.09943e+37    2.66040e+37    1.43902e+37    1.89754e-03    1.60556e-03    2.91981e-04    2.91981e-04
    1.55424e+04    9.85113e+14    1.35945e+35    4.27998e+12    7.78933e-06    2.54944e+00    3.51821e+20    6.17574e+01    4.97241e+38    4.09942e+37    2.66040e+37    1.43902e+37    1.89754e-03    1.60556e-03    2.91981e-04    2.91981e-04
    1.56584e+04    9.85111e+14    1.35944e+35    4.31191e+12    7.96502e-06    2.54944e+00    3.51820e+20    6.26826e+01    4.97240e+38    4.09941e+37    2.66039e+37    1.43902e+37    1.89753e-03    1.60555e-03    2.91981e-04    2.91981e-04
    1.57744e+04    9.85109e+14    1.35943e+35    4.34385e+12    8.14332e-06    2.54945e+00    3.51819e+20    6.36147e+01    4.97239e+38    4.09940e+37    2.66039e+37    1.43901e+37    1.89753e-03    1.60555e-03    2.91980e-04    2.91980e-04
    1.58904e+04    9.85106e+14    1.35942e+35    4.37578e+12    8.32426e-06    2.54945e+00    3.51818e+20    6.45538e+01    4.97238e+38    4.09939e+37    2.66038e+37    1.43901e+37    1.89753e-03    1.60555e-03    2.91980e-04    2.91980e-04
    1.60064e+04    9.85104e+14    1.35941e+35    4.40772e+12    8.50787e-06    2.54945e+00    3.51817e+20    6.54996e+01    4.97237e+38    4.09938e+37    2.66038e+37    1.43900e+37    1.89753e-03    1.60555e-03    2.91980e-04    2.91980e-04
    1.61223e+04    9.85102e+14    1.35941e+35    4.43965e+12    8.69415e-06    2.54945e+00    3.51815e+20    6.64524e+01    4.97236e+38    4.09937e+37    2.66037e+37    1.43900e+37    1.89753e-03    1.60555e-03    2.91980e-04    2.91980e-04
    1.62383e+04    9.85099e+14    1.35940e+35    4.47158e+12    8.88313e-06    2.54945e+00    3.51814e+20    6.74121e+01    4.97235e+38    4.09936e+37    2.66037e+37    1.43899e+37    1.89753e-03    1.60555e-03    2.91980e-04    2.91980e-04
    1.63543e+04    9.85097e+14    1.35939e+35    4.50352e+12    9.07484e-06    2.54945e+00    3.51813e+20    6.83786e+01    4.97233e+38    4.09935e+37    2.66036e+37    1.43899e+37    1.89753e-03    1.60555e-03    2.91979e-04    2.91979e-04
    1.64703e+04    9.85094e+14    1.35938e+35    4.53545e+12    9.26928e-06    2.54946e+00    3.51812e+20    6.93520e+01    4.97232e+38    4.09934e+37    2.66035e+37    1.43898e+37    1.89752e-03    1.60554e-03    2.91979e-04    2.91979e-04
    1.65863e+04    9.85092e+14    1.35937e+35    4.56738e+12    9.46647e-06    2.54946e+00    3.51811e+20    7.03323e+01    4.97231e+38    4.09933e+37    2.66035e+37    1.43898e+37    1.89752e-03    1.60554e-03    2.91979e-04    2.91979e-04
    1.67023e+04    9.85089e+14    1.35936e+35    4.59931e+12    9.66645e-06    2.54946e+00    3.51810e+20    7.13195e+01    4.97230e+38    4.09932e+37    2.66034e+37    1.43897e+37    1.89752e-03    1.60554e-03    2.91979e-04    2.91979e-04
    1.68183e+04    9.85087e+14    1.35935e+35    4.63125e+12    9.86922e-06    2.54946e+00    3.51809e+20    7.23136e+01    4.97229e+38    4.09931e+37    2.66034e+37    1.43897e+37    1.89752e-03    1.60554e-03    2.91979e-04    2.91979e-04
    1.69343e+04    9.85084e+14    1.35934e+35    4.66318e+12    1.00748e-05    2.54946e+00    3.51807e+20    7.33145e+01    4.97228e+38    4.09930e+37    2.66033e+37    1.43896e+37    1.89752e-03    1.60554e-03    2.91978e-04    2.91978e-04
    1.70502e+04    9.85081e+14    1.35934e+35    4.69511e+12    1.02832e-05    2.54946e+00    3.51806e+20    7.43224e+01    4.97227e+38    4.09928e+37    2.66033e+37    1.43896e+37    1.89752e-03    1.60554e-03    2.91978e-04    2.91978e-04
    1.71662e+04    9.85079e+14    1.35933e+35    4.72704e+12    1.04945e-05    2.54947e+00    3.51805e+20    7.53371e+01    4.97226e+38    4.09927e+37    2.66032e+37    1.43895e+37    1.89751e-03    1.60554e-03    2.91978e-04    2.91978e-04
    1.72822e+04    9.85076e+14    1.35932e+35    4.75898e+12    1.07087e-05    2.54947e+00    3.51804e+20    7.63587e+01    4.97225e+38    4.09926e+37    2.66031e+37    1.43895e+37    1.89751e-03    1.60553e-03    2.91978e-04    2.91978e-04
    1.73982e+04    9.85074e+14    1.35931e+35    4.79091e+12    1.09257e-05    2.54947e+00    3.51803e+20    7.73871e+01    4.97224e+38    4.09925e+37    2.66031e+37    1.43894e+37    1.89751e-03    1.60553e-03    2.91977e-04    2.91977e-04
    1.75142e+04    9.85071e+14    1.35930e+35    4.82284e+12    1.11457e-05    2.54947e+00    3.51801e+20    7.84225e+01    4.97222e+38    4.09924e+37    2.66030e+37    1.43894e+37    1.89751e-03    1.60553e-03    2.91977e-04    2.91977e-04
    1.76302e+04    9.85068e+14    1.35929e+35    4.85477e+12    1.13685e-05    2.54947e+00    3.51800e+20    7.94647e+01    4.97221e+38    4.09923e+37    2.66029e+37    1.43893e+37    1.89751e-03    1.60553e-03    2.91977e-04    2.91977e-04
    1.77462e+04    9.85066e+14    1.35928e+35    4.88670e+12    1.15944e-05    2.54948e+00    3.51799e+20    8.05138e+01    4.97220e+38    4.09922e+37    2.66029e+37    1.43893e+37    1.89751e-03    1.60553e-03    2.91977e-04    2.91977e-04
    1.78622e+04    9.85063e+14    1.35927e+35    4.91863e+12    1.18232e-05    2.54948e+00    3.51798e+20    8.15698e+01    4.97219e+38    4.09921e+37    2.66028e+37    1.43892e+37    1.89750e-03    1.60553e-03    2.91977e-04    2.91977e-04
    1.79782e+04    9.85060e+14    1.35926e+35    4.95056e+12    1.20550e-05    2.54948e+00    3.51796e+20    8.26327e+01    4.97218e+38    4.09920e+37    2.66028e+37    1.43892e+37    1.89750e-03    1.60553e-03    2.91976e-04    2.91976e-04
    1.80941e+04    9.85058e+14    1.35925e+35    4.98249e+12    1.22898e-05    2.54948e+00    3.51795e+20    8.37025e+01    4.97217e+38    4.09918e+37    2.66027e+37    1.43891e+37    1.89750e-03    1.60552e-03    2.91976e-04    2.91976e-04
    1.82101e+04    9.85055e+14    1.35924e+35    5.01443e+12    1.25276e-05    2.54948e+00    3.51794e+20    8.47791e+01    4.97215e+38    4.09917e+37    2.66026e+37    1.43891e+37    1.89750e-03    1.60552e-03    2.91976e-04    2.91976e-04
    1.83261e+04    9.85052e+14    1.35923e+35    5.04636e+12    1.27685e-05    2.54948e+00    3.51793e+20    8.58626e+01    4.97214e+38    4.09916e+37    2.66026e+37    1.43890e+37    1.89750e-03    1.60552e-03    2.91976e-04    2.91976e-04
    1.84421e+04    9.85049e+14    1.35922e+35    5.07829e+12    1.30125e-05    2.54949e+00    3.51791e+20    8.69530e+01    4.97213e+38    4.09915e+37    2.66025e+37    1.43890e+37    1.89749e-03    1.60552e-03    2.91975e-04    2.91975e-04
    1.85581e+04    9.85047e+14    1.35921e+35    5.11022e+12    1.32595e-05    2.54949e+00    3.51790e+20    8.80503e+01    4.97212e+38    4.09914e+37    2.66024e+37    1.43889e+37    1.89749e-03    1.60552e-03    2.91975e-04    2.91975e-04
    1.86741e+04    9.85044e+14    1.35920e+35    5.14215e+12    1.35097e-05    2.54949e+00    3.51789e+20    8.91545e+01    4.97211e+38    4.09913e+37    2.66024e+37    1.43889e+37    1.89749e-03    1.60552e-03    2.91975e-04    2.91975e-04
    1.87901e+04    9.85041e+14    1.35919e+35    5.17408e+12    1.37630e-05    2.54949e+00    3.51788e+20    9.02656e+01    4.97209e+38    4.09911e+37    2.66023e+37    1.43888e+37    1.89749e-03    1.60551e-03    2.91975e-04    2.91975e-04
    1.89061e+04    9.85038e+14    1.35918e+35    5.20601e+12    1.40194e-05    2.54949e+00    3.51786e+20    9.13835e+01    4.97208e+38    4.09910e+37    2.66022e+37    1.43888e+37    1.89749e-03    1.60551e-03    2.91974e-04    2.91974e-04
    1.90220e+04    9.85035e+14    1.35917e+35    5.23794e+12    1.42790e-05    2.54950e+00    3.51785e+20    9.25083e+01    4.97207e+38    4.09909e+37    2.66022e+37    1.43887e+37    1.89749e-03    1.60551e-03    2.91974e-04    2.91974e-04
    1.91380e+04    9.85032e+14    1.35916e+35    5.26987e+12    1.45417e-05    2.54950e+00    3.51784e+20    9.36400e+01    4.97206e+38    4.09908e+37    2.66021e+37    1.43887e+37    1.89748e-03    1.60551e-03    2.91974e-04    2.91974e-04
    1.92540e+04    9.85029e+14    1.35915e+35    5.30179e+12    1.48077e-05    2.54950e+00    3.51782e+20    9.47786e+01    4.97205e+38    4.09907e+37    2.66020e+37    1.43886e+37    1.89748e-03    1.60551e-03    2.91974e-04    2.91974e-04
    1.93700e+04    9.85027e+14    1.35914e+35    5.33372e+12    1.50769e-05    2.54950e+00    3.51781e+20    9.59241e+01    4.97203e+38    4.09905e+37    2.66020e+37    1.43886e+37    1.89748e-03    1.60551e-03    2.91973e-04    2.91973e-04
    1.94860e+04    9.85024e+14    1.35913e+35    5.36565e+12    1.53494e-05    2.54950e+00    3.51780e+20    9.70764e+01    4.97202e+38    4.09904e+37    2.66019e+37    1.43885e+37    1.89748e-03    1.60550e-03    2.91973e-04    2.91973e-04
    1.96020e+04    9.85021e+14    1.35912e+35    5.39758e+12    1.56251e-05    2.54950e+00    3.51778e+20    9.82356e+01    4.97201e+38    4.09903e+37    2.66018e+37    1.43884e+37    1.89748e-03    1.60550e-03    2.91973e-04    2.91973e-04
    1.97180e+04    9.85018e+14    1.35911e+35    5.42951e+12    1.59040e-05    2.54951e+00    3.51777e+20    9.94017e+01    4.97199e+38    4.09902e+37    2.66018e+37    1.43884e+37    1.89747e-03    1.60550e-03    2.91973e-04    2.91973e-04
    1.98340e+04    9.85015e+14    1.35910e+35    5.46144e+12    1.61863e-05    2.54951e+00    3.51775e+20    1.00575e+02    4.97198e+38    4.09900e+37    2.66017e+37    1.43883e+37    1.89747e-03    1.60550e-03    2.91972e-04    2.91972e-04
    1.99499e+04    9.85012e+14    1.35909e+35    5.49337e+12    1.64719e-05    2.54951e+00    3.51774e+20    1.01755e+02    4.97197e+38    4.09899e+37    2.66016e+37    1.43883e+37    1.89747e-03    1.60550e-03    2.91972e-04    2.91972e-04
    2.00659e+04    9.85009e+14    1.35908e+35    5.52529e+12    1.67609e-05    2.54951e+00    3.51773e+20    1.02941e+02    4.97196e+38    4.09898e+37    2.66016e+37    1.43882e+37    1.89747e-03    1.60550e-03    2.91972e-04    2.91972e-04
    2.01819e+04    9.85006e+14    1.35907e+35    5.55722e+12    1.70532e-05    2.54951e+00    3.51771e+20    1.04135e+02    4.97194e+38    4.09896e+37    2.66015e+37    1.43882e+37    1.89747e-03    1.60549e-03    2.91972e-04    2.91972e-04
    2.02979e+04    9.85003e+14    1.35906e+35    5.58915e+12    1.73489e-05    2.54952e+00    3.51770e+20    1.05336e+02    4.97193e+38    4.09895e+37    2.66014e+37    1.43881e+37    1.89746e-03    1.60549e-03    2.91971e-04    2.91971e-04
    2.04139e+04    9.85000e+14    1.35905e+35    5.62108e+12    1.76479e-05    2.54952e+00    3.51768e+20    1.06543e+02    4.97192e+38    4.09894e+37    2.66013e+37    1.43880e+37    1.89746e-03    1.60549e-03    2.91971e-04    2.91971e-04
    2.05299e+04    9.84996e+14    1.35904e+35    5.65300e+12    1.79504e-05    2.54952e+00    3.51767e+20    1.07757e+02    4.97190e+38    4.09893e+37    2.66013e+37    1.43880e+37    1.89746e-03    1.60549e-03    2.91971e-04    2.91971e-04
    2.06459e+04    9.84993e+14    1.35903e+35    5.68493e+12    1.82564e-05    2.54952e+00    3.51766e+20    1.08978e+02    4.97189e+38    4.09891e+37    2.66012e+37    1.43879e+37    1.89746e-03    1.60549e-03    2.91971e-04    2.91971e-04
    2.07619e+04    9.84990e+14    1.35901e+35    5.71686e+12    1.85657e-05    2.54953e+00    3.51764e+20    1.10206e+02    4.97188e+38    4.09890e+37    2.66011e+37    1.43879e+37    1.89746e-03    1.60549e-03    2.91970e-04    2.91970e-04
    2.08779e+04    9.84987e+14    1.35900e+35    5.74879e+12    1.88786e-05    2.54953e+00    3.51763e+20    1.11441e+02    4.97186e+38    4.09889e+37    2.66011e+37    1.43878e+37    1.89745e-03    1.60548e-03    2.91970e-04    2.91970e-04
    2.09938e+04    9.84984e+14    1.35899e+35    5.78071e+12    1.91950e-05    2.54953e+00    3.51761e+20    1.12683e+02    4.97185e+38    4.09887e+37    2.66010e+37    1.43877e+37    1.89745e-03    1.60548e-03    2.91970e-04    2.91970e-04
    2.11098e+04    9.84981e+14    1.35898e+35    5.81264e+12    1.95148e-05    2.54953e+00    3.51760e+20    1.13932e+02    4.97183e+38    4.09886e+37    2.66009e+37    1.43877e+37    1.89745e-03    1.60548e-03    2.91970e-04    2.91970e-04
    2.12258e+04    9.84978e+14    1.35897e+35    5.84456e+12    1.98382e-05    2.54953e+00    3.51758e+20    1.15188e+02    4.97182e+38    4.09885e+37    2.66008e+37    1.43876e+37    1.89745e-03    1.60548e-03    2.91969e-04    2.91969e-04
    2.13418e+04    9.84974e+14    1.35896e+35    5.87649e+12    2.01652e-05    2.54954e+00    3.51757e+20    1.16450e+02    4.97181e+38    4.09883e+37    2.66008e+37    1.43876e+37    1.89745e-03    1.60548e-03    2.91969e-04    2.91969e-04
